Symbol,ProductDiver,Internationalisation (Percenatage of Oversea Sales),Year,BigDataCapability,SybolYear,FrontierIDYear,Operational Efficiency_2015,Operational Efficiency_2016,Grant Invention Patent,Customer Concentration,Supplier Concentration,Environmental Munificence,Environmental Instability,Complexity,Firm Income(Sales),LnFirm Income,Return on Assests(A),Return on Assets(B),R&D Expenditure,LnR&Dexpenditure,R&D Intensity,OperationalCost,LnOperational Cost,FirmSize,LnFirmSize,FirmAge,CapitalExpenditure,OperationalIncome,GIndstruyCode,SIndustryode,EstablishYear
2748,1.295381359,#N/A,2015,1,27482015,6312015,0.94414197,0.8967753,3,24.29,60.61,2.21,0.334325269,#N/A,"¾744,696,529.72",20.42848735,0.034698,0.038168,28460652.03,7.454244845,0.0325319,"$874,853,676.60",20.5895672,1161,3.06483222,12,46194178.36,744696529.7,5,26,2003
300398,0.438507295,0.1216,2015,1,3003982015,9352015,0.6455359,0.70172552,1,30.01,34.49,2.21,0.334325269,#N/A,"¾221,826,993.27",19.21740833,0.105654,0.11499,33284898.74,7.52224724,0.077035404,"$432,072,748.90",19.88410453,413,2.615950052,13,154298045,221826993.3,5,26,2002
2741,0.748937902,#N/A,2015,4,27412015,6272015,0.8867464,0.8995154,5,14.73,38.13,2.21,0.334325269,#N/A,"¾653,907,968.50",20.29847718,0.064374,0.072444,28636864.97,7.456925472,0.033188694,"$862,850,016.20",20.57575144,652,2.814247596,35,47810640.79,653907968.5,5,26,1980
2753,0.592669756,0.1292,2015,1,27532015,6342015,0.90560455,0.86682787,1,16.09,51.38,2.21,0.334325269,#N/A,"¾684,707,376.79",20.34450212,0.052819,0.057919,32107902.38,7.506611934,0.037104203,"$865,344,077.80",20.57863776,453,2.656098202,15,37990296.92,684707376.8,5,26,2000
300387,0.047053742,0.0014,2015,2,3003872015,9262015,0.70141796,0.67079436,3,26.4,31.3,2.21,0.334325269,#N/A,"¾224,598,804.32",19.22982628,0.058613,0.075612,17914799,7.25321194,0.045660575,"$392,347,203.50",19.78765773,271,2.432969291,8,37954401.19,224598804.3,5,26,2007
2690,0.613797456,0.2298,2015,1,26902015,6072015,0.55179998,0.55410278,3,13.25,27.64,4.91,0.501490803,#N/A,"¾393,925,073.86",19.79167128,0.132159,0.141639,55373864.57,7.743304834,0.06584986,"$840,910,891.70",20.54999626,1044,3.018700499,15,15307483.05,393925073.9,5,35,2000
2006,1.679786784,0.0711,2015,1,20062015,1432015,0.86861913,0.82617179,3,57.28,34.01,4.91,0.501490803,#N/A,"¾482,717,649.70",19.99494246,0.008971,0.008681,23091575.02,7.363453556,0.035452727,"$651,334,231.80",20.29453348,858,2.933487288,15,9603728.34,482717649.7,5,35,2000
2008,1.284642461,0.0997,2015,1,20082015,1452015,0.70923691,0.70670637,123,22.7,35.63,4.91,0.501490803,#N/A,"¾3,472,393,630.66",21.96811,0.098434,0.101007,427800919.7,8.631241714,0.076566051,"$5,587,344,729.00",22.44377001,8373,3.922881091,14,315429074.9,3472393631,5,35,2001
2097,1.427461232,#N/A,2015,2,20972015,2042015,0.86193318,0.78590624,23,19.92,17.87,4.91,0.501490803,#N/A,"¾1,044,848,651.91",20.76713788,-0.00558,-0.005531,54338737.27,7.735109542,0.037315505,"$1,456,197,290.00",21.09909428,2313,3.364175633,14,259321996.6,1044848652,5,35,2001
2073,1.163851109,0.1177,2015,4,20732015,1892015,0.80153559,0.93266764,4,24.88,35.22,4.91,0.501490803,#N/A,"¾1,723,692,985.80",21.26773491,0.024438,0.024701,158016495.4,8.198702425,0.062796419,"$2,516,329,712.00",21.64606721,4121,3.615002615,15,155742977.9,1723692986,5,35,2000
2204,1.92186804,0.3574,2015,3,22042015,2742015,0.87337713,0.85846354,44,24.75,11.4,4.91,0.501490803,#N/A,"¾5,911,075,199.08",22.50009358,0.00035,0.000335,291821439,8.465117195,0.040831058,"$7,147,045,743.00",22.68996493,6025,3.779957051,16,22904381.16,5911075199,5,35,1999
2353,1.211110859,0.2932,2015,1,23532015,3722015,0.80375042,0.84756473,2,17.86,25.44,4.91,0.501490803,#N/A,"¾1,919,574,592.14",21.37536943,0.013915,0.013406,142469815,8.15372286,0.050403745,"$2,826,572,017.00",21.76233051,4180,3.621176282,16,469925377,1919574592,5,35,1999
2209,1.205005615,0.2359,2015,2,22092015,2772015,0.89627692,0.90262604,32,29.49,17.09,4.91,0.501490803,#N/A,"¾607,769,927.25",20.22530696,0.007956,0.008203,36131878.51,7.557890541,0.044861064,"$805,417,326.60",20.50687112,1532,3.185258765,9,47841079.21,607769927.3,5,35,2006
821,1.552580784,0,2015,2,8212015,902015,0.88525245,0.83789942,1,27.18,20.36,4.91,0.501490803,#N/A,"¾766,196,603.11",20.45694936,0.023625,0.027826,39502943.54,7.596629458,0.038459694,"$1,027,125,791.00",20.75003024,2620,3.418301291,22,45107552.55,766196603.1,5,35,1993
680,1.141446985,0.2134,2015,3,6802015,572015,0.95776768,0.89785936,27,12.47,15.61,4.91,0.501490803,#N/A,"¾3,588,153,646.67",22.0009036,-0.103007,-0.093951,171210889.5,8.233531383,0.04540511,"$3,770,740,549.00",22.05053725,7137,3.853515697,22,65383098.73,3588153647,5,35,1993
925,1.731190278,0.0717,2015,3,9252015,1172015,0.89109268,0.92884325,14,28.03,23.38,4.91,0.501490803,#N/A,"¾1,452,526,961.99",21.09657061,0.004002,0.004386,120656451.4,8.081550548,0.065742051,"$1,835,300,990.00",21.33047433,1441,3.158663981,16,43287810.32,1452526962,5,35,1999
528,0.823429093,0.3151,2015,2,5282015,342015,0.8321371,0.82410918,60,9.18,4.96,4.91,0.501490803,#N/A,"¾4,956,778,166.99",22.3240218,0.001019,0.001008,265200000,8.42357352,0.039844854,"$6,655,815,581.00",22.61875683,8647,3.936865459,22,203479896.2,4956778167,5,35,1993
2278,0.865980339,0.3919,2015,2,22782015,3232015,0.80711134,0.85594342,7,28.43,12.99,4.91,0.501490803,#N/A,"¾403,629,040.36",19.8160068,0.008484,0.008115,73339698.82,7.865339122,0.1194762,"$613,843,585.80",20.23525071,1119,3.048830087,22,53346823.96,403629040.4,5,35,1993
852,1.188825634,0.1912,2015,2,8522015,962015,0.8823632,0.95524786,6,65.68,35.02,4.91,0.501490803,#N/A,"¾4,119,277,590.57",22.13894364,0.00577,0.005713,253640411.9,8.40421845,0.049777075,"$5,095,526,658.00",22.35162887,6342,3.802226238,17,50300283.46,4119277591,5,35,1998
2021,0.332529069,#N/A,2015,2,20212015,1572015,0.95730947,0.9440182,3,32.18,26.25,4.91,0.501490803,#N/A,"¾641,951,036.13",20.28002259,-0.272561,-0.156657,25706554.09,7.410043864,0.035356746,"$727,062,211.70",20.40452261,1492,3.173768823,21,51973739.34,641951036.1,5,35,1994
2432,1.159140597,0.5601,2015,3,24322015,4312015,0.90988997,0.85808374,2,32.23,22.94,4.91,0.501490803,#N/A,"¾295,563,241.55",19.50439339,-0.183885,-0.165462,44673961.57,7.650054466,0.112286186,"$397,858,037.30",19.80160581,1656,3.219060332,20,31600515.36,295563241.6,5,35,1995
2509,1.188618236,#N/A,2015,1,25092015,4832015,0.84093502,0.82301615,3,7.54,24.96,4.91,0.501490803,#N/A,"¾467,128,516.40",19.96211497,0.020543,0.030293,23029299.95,7.362280736,0.033288181,"$691,816,114.10",20.35483075,1850,3.267171728,13,131330847.6,467128516.4,5,35,2002
2526,1.095896257,0.0011,2015,1,25262015,4942015,0.92222512,#N/A,4,30.98,18,4.91,0.501490803,#N/A,"¾877,016,310.48",20.59203615,-0.096435,-0.084447,36133090.71,7.557905111,0.033583798,"$1,075,908,394.00",20.79643116,2190,3.340444115,16,19610521.99,877016310.5,5,35,1999
666,0,#N/A,2015,1,6662015,532015,0.6939106,0.58741191,17,24.14,15.22,4.91,0.501490803,#N/A,"¾3,470,028,716.46",21.96742871,0.070757,0.08043,220734752.7,8.343870714,0.039042706,"$5,653,674,504.00",22.45557153,11847,4.073608388,20,127609326,3470028716,5,35,1995
2459,2.039351025,0.3287,2015,2,24592015,4522015,0.96354384,0.89637849,10,44.36,15.28,4.91,0.501490803,#N/A,"¾287,246,823.22",19.47585242,-0.238864,-0.208297,13776911.3,7.139151862,0.042742322,"$322,324,822.70",19.59107036,447,2.650307523,7,42973792.14,287246823.2,5,35,2008
2435,1.222429973,#N/A,2015,1,24352015,4342015,0.9456987,0.78164208,2,61.97,60.7,4.91,0.501490803,#N/A,"¾914,745,313.29",20.63415624,0.029862,0.030426,31924141.31,7.504119225,0.029983926,"$1,064,708,510.00",20.7859669,1318,3.11991541,8,72144861.73,914745313.3,5,35,2007
2595,0.514888123,0.4599,2015,1,25952015,5452015,0.68300276,0.70022226,6,22.99,17.47,4.91,0.501490803,#N/A,"¾1,323,324,907.13",21.00341328,0.182614,0.19989,85005442.77,7.929446734,0.036816218,"$2,308,912,931.00",21.56004266,9186,3.963126441,20,123810919.6,1323324907,5,35,1995
2613,0.951512844,#N/A,2015,2,26132015,5552015,0.84991966,0.84983821,10,26.93,19.14,4.91,0.501490803,#N/A,"¾640,810,041.78",20.27824362,0.011218,0.011227,89346009.77,7.951075162,0.098796277,"$904,345,920.60",20.6227225,2386,3.377670439,15,32215520.08,640810041.8,5,35,2000
2614,1.181037768,#N/A,2015,3,26142015,5562015,0.78705361,0.73728844,5,35.27,13.48,4.91,0.501490803,#N/A,"¾1,890,656,480.10",21.36018995,0.046386,0.050232,131385059.3,8.118545981,0.04641389,"$2,830,727,191.00",21.76379947,6449,3.809492377,19,216741513.6,1890656480,5,35,1996
2423,1.901348757,0.1834,2015,4,24232015,4232015,0.97465474,0.96160489,5,17.54,23.92,4.91,0.501490803,#N/A,"¾936,004,297.09",20.65713063,-0.06124,-0.060726,62969073.02,7.7991273,0.065972276,"$954,477,797.90",20.67667494,3753,3.574378564,11,253925502.8,936004297.1,5,35,2004
2111,1.669486303,#N/A,2015,1,21112015,2152015,0.76050104,0.73319862,5,17.95,18.24,4.91,0.501490803,#N/A,"¾846,386,953.62",20.5564872,0.053346,0.06095,72359192.31,7.859493711,0.054689358,"$1,323,094,553.00",21.00323919,1671,3.22297645,13,90905382.85,846386953.6,5,35,2002
2223,1.058593802,0.1462,2015,1,22232015,2872015,0.71320078,0.70645675,3,13.28,19.73,4.91,0.501490803,#N/A,"¾1,266,017,134.54",20.95914169,0.125324,0.144814,151386284.8,8.180086531,0.071960642,"$2,103,737,270.00",21.46698125,3947,3.596267126,8,164840562.8,1266017135,5,35,2007
2371,1.171868078,#N/A,2015,2,23712015,3822015,0.7286963,0.72566895,50,14.77,19.96,4.91,0.501490803,#N/A,"¾507,409,012.55",20.04482797,0.017968,0.018622,248442313.5,8.395225565,0.290759898,"$854,458,663.60",20.56597868,2573,3.410439786,14,67004913.54,507409012.6,5,35,2001
2535,1.328114776,#N/A,2015,3,25352015,5022015,0.97238104,0.91541832,1,23.68,43.16,4.91,0.501490803,#N/A,"¾1,220,840,592.44",20.92280547,-0.043819,-0.044103,24419118.51,7.387729983,0.019807686,"$1,232,810,249.00",20.93256216,1598,3.203576775,13,228717169.4,1220840592,5,35,2002
2551,1.32305967,#N/A,2015,4,25512015,5162015,0.86133154,0.87754837,4,58.68,37.05,4.91,0.501490803,#N/A,"¾1,229,581,184.05",20.92993945,0.04849,0.053982,41493159.34,7.617976504,0.024901083,"$1,666,319,455.00",21.23388311,2201,3.342620043,17,83831134.14,1229581184,5,35,1998
2621,0.153942281,#N/A,2015,2,26212015,5612015,0.69777972,0.87786257,1,24.26,33.87,4.91,0.501490803,#N/A,"¾76,660,039.67",18.15489114,0.047724,0.048012,18041405.25,7.256270362,0.132445812,"$136,217,257.00",18.72976165,393,2.59439255,12,937214.58,76660039.67,5,35,2003
2430,0.976199483,0.093,2015,3,24302015,4292015,0.90752293,0.93497947,12,36.61,26.13,4.91,0.501490803,#N/A,"¾4,944,144,530.22",22.32146979,0.016631,0.016917,151642458.5,8.180820817,0.025530464,"$5,939,667,063.00",22.50491892,4078,3.610447221,13,324744266,4944144530,5,35,2002
300099,1.733073944,#N/A,2015,1,3000992015,7122015,0.59899856,0.58398164,8,49.61,41.3,4.91,0.501490803,#N/A,"¾76,774,154.08",18.15637861,0.036576,0.036771,18920221.98,7.276926227,0.114622151,"$165,066,017.10",18.92185606,346,2.539076099,17,20802764.83,76774154.08,5,35,1998
300246,0.728189715,#N/A,2015,2,3002462015,8262015,0.75753718,0.72801276,1,34.98,35.77,4.91,0.501490803,#N/A,"¾230,926,451.88",19.25760983,0.050447,0.053274,25768191.01,7.411083931,0.067720947,"$380,505,475.80",19.75701113,868,2.938519725,22,28982200.64,230926451.9,5,35,1993
300130,0.354322468,0.057,2015,1,3001302015,7372015,0.75250958,0.66705271,13,56.67,36.47,4.91,0.501490803,#N/A,"¾608,664,489.99",20.22677775,0.047412,0.053942,131493087.6,8.118902923,0.134510647,"$977,566,389.50",20.70057677,1673,3.223495941,7,75213608.24,608664490,5,35,2008
300029,#NUM!,#N/A,2015,1,3000292015,6632015,0.97578453,0.91781509,1,76.46,39.99,4.91,0.501490803,#N/A,"¾123,011,451.34",18.62778801,-0.646402,-0.461988,9901062.65,6.995681809,0.076078288,"$130,143,078.70",18.68414501,468,2.670245853,7,26838587.31,123011451.3,5,35,2008
300030,1.577545201,0.2006,2015,1,3000302015,6642015,0.70661582,0.65374085,2,12.31,26.91,4.91,0.501490803,#N/A,"¾308,530,875.26",19.54733248,0.028681,0.033581,48031499.66,7.681526147,0.088074803,"$545,348,932.10",20.11693639,1042,3.017867719,19,95322536.65,308530875.3,5,35,1996
300056,0.952084478,0.0244,2015,2,3000562015,6832015,0.84730335,0.78204919,2,34.85,40.51,4.91,0.501490803,#N/A,"¾493,547,945.89",20.01713057,0.046526,0.059317,29058869.06,7.463278708,0.042224043,"$688,206,692.70",20.34959978,487,2.687528961,14,27792561.27,493547945.9,5,35,2001
2177,0.997613015,#N/A,2015,3,21772015,2592015,0.74555146,0.80426416,1,61.56,64.63,4.91,0.501490803,#N/A,"¾693,442,098.81",20.3571783,0.030027,0.033343,98860619.59,7.995023328,0.090118781,"$1,097,003,512.00",20.81584822,468,2.670245853,14,117949677.6,693442098.8,5,35,2001
2337,1.33725762,#N/A,2015,2,23372015,3622015,0.89578021,0.75054913,6,32.34,18.77,4.91,0.501490803,#N/A,"¾261,525,449.66",19.38204216,-0.057097,-0.055895,35389556.15,7.548875116,0.099908492,"$354,219,700.60",19.6854279,818,2.912753304,15,14601953.76,261525449.7,5,35,2000
300003,1.818893733,0.1612,2015,1,3000032015,6472015,0.5213338,0.44903092,6,12.18,25.3,4.91,0.501490803,#N/A,"¾1,236,936,592.93",20.93590367,0.077102,0.103114,172445847.4,8.236652741,0.062283656,"$2,768,717,464.00",21.74165004,4321,3.635584266,7,164704253.5,1236936593,5,35,2008
2196,1.252735611,0.4105,2015,2,21962015,2682015,0.93935772,0.89412603,2,52.92,23.3,4.91,0.501490803,#N/A,"¾649,624,235.68",20.29190465,0.020737,0.028396,24381879.63,7.387067183,0.030691535,"$794,417,091.60",20.49311919,2177,3.337858429,14,71579612.79,649624235.7,5,35,2001
300103,0.898953412,0.4358,2015,3,3001032015,7162015,0.86883596,0.89576003,2,46.5,65.11,4.91,0.501490803,#N/A,"¾162,436,716.99",18.90579905,0.037255,0.038447,9844233.49,6.993181906,0.043400946,"$226,820,713.10",19.23967045,273,2.436162647,13,4833706.26,162436717,5,35,2002
157,1.65232176,0.1231,2015,2,1572015,152015,0.78704384,0.81368894,673,3.95,9.84,4.91,0.501490803,#N/A,"¾15,145,955,937.59",23.4409994,0.000973,0.000972,1052823639,9.022355628,0.050730307,"$20,753,346,644.00",23.75597335,19141,4.281964623,16,681914488.2,15145955938,5,35,1999
2651,0.95589456,0.0034,2015,1,26512015,5812015,0.64400858,0.6695454,9,48.78,34.19,4.91,0.501490803,#N/A,"¾309,301,352.76",19.54982661,0.057991,0.060034,24300647.03,7.385617837,0.042366579,"$573,580,576.90",20.16740898,493,2.692846919,16,19130760.45,309301352.8,5,35,1999
300402,0.810776513,0.1077,2015,4,3004022015,9382015,0.92969072,0.96994274,3,56.37,38.04,4.91,0.501490803,#N/A,"¾525,026,355.05",20.07895902,0.002742,0.002751,19171991.24,7.282667222,0.028726316,"$667,401,668.80",20.31890262,1240,3.093421685,21,140669504.3,525026355.1,5,35,1994
300249,1.139166141,#N/A,2015,1,3002492015,8272015,0.87780046,#N/A,2,22.02,14.57,4.91,0.501490803,#N/A,"¾648,478,222.85",20.29013898,0.017255,0.018087,48351120.63,7.684406544,0.055114358,"$877,287,193.00",20.59234497,1032,3.013679697,13,62483888.29,648478222.9,5,35,2002
300171,1.41925506,#N/A,2015,1,3001712015,7702015,0.65461814,0.66796757,14,12.47,13.15,4.91,0.501490803,#N/A,"¾865,190,277.54",20.57846001,0.097295,0.096045,83153364,7.919879823,0.053455716,"$1,555,556,070.00",21.16509892,1881,3.274388796,22,79726119.93,865190277.5,5,35,1993
300173,1.658623765,0.0016,2015,3,3001732015,7722015,0.7984142,0.80447467,3,50.48,28.65,4.91,0.501490803,#N/A,"¾343,706,916.26",19.65529986,0.035568,0.036442,27616921.31,7.441175262,0.05395418,"$511,858,786.30",20.05355934,397,2.598790507,18,13037244.29,343706916.3,5,35,1997
300206,1.648023465,0.6619,2015,2,3002062015,7962015,0.59440215,0.56037058,34,15.16,32.6,4.91,0.501490803,#N/A,"¾259,843,487.48",19.37559004,0.069533,0.071947,145807265.4,8.163779165,0.265038394,"$550,136,390.90",20.12567679,1350,3.130333768,20,112310214.2,259843487.5,5,35,1995
300228,0.826102482,0.1795,2015,4,3002282015,8152015,0.85037572,0.91134028,2,23.64,20.21,4.91,0.501490803,#N/A,"¾912,354,129.26",20.63153877,0.003141,0.003396,78661749.06,7.895763599,0.060351468,"$1,303,394,138.00",20.98823757,1907,3.280350693,12,358135133.5,912354129.3,5,35,2003
300318,0,#N/A,2015,1,3003182015,8782015,0.66279418,0.57937011,3,22.12,15.98,4.91,0.501490803,#N/A,"¾140,573,231.74",18.76123913,0.007478,0.01079,38790315.21,7.588723309,0.144284512,"$268,846,009.60",19.40964932,499,2.698100546,14,35089671.24,140573231.7,5,35,2001
300195,0.848797553,0.9215,2015,1,3001952015,7872015,0.69504408,0.7958475,20,52.25,20.17,4.91,0.501490803,#N/A,"¾653,915,124.34",20.29848812,0.047843,0.053978,64425259.14,7.809056174,0.057981821,"$1,111,128,597.00",20.82864209,1391,3.14332713,20,38334737.95,653915124.3,5,35,1995
300216,1.825153258,#N/A,2015,2,3002162015,8052015,0.57080855,0.62775881,3,45.8,43.98,4.91,0.501490803,#N/A,"¾245,897,500.89",19.32042534,0.022048,0.027663,31621277.11,7.499979406,0.0579276,"$545,875,835.90",20.1179021,1588,3.200850498,13,135379749.9,245897500.9,5,35,2002
300210,1.24564656,#N/A,2015,1,3002102015,8002015,0.69664968,0.66577683,3,44.17,42.91,4.91,0.501490803,#N/A,"¾223,532,957.11",19.22506942,0.051448,0.056457,20066400.68,7.30246948,0.049617219,"$404,424,130.60",19.81797471,686,2.836324116,11,83583685.66,223532957.1,5,35,2004
300201,1.422155434,#N/A,2015,4,3002012015,7912015,0.86022726,0.82270409,2,22.58,26.6,4.91,0.501490803,#N/A,"¾600,192,403.79",20.21276083,0.01883,0.02073,44167266.85,7.645100525,0.053774115,"$821,348,094.20",20.52645757,1091,3.037824751,10,20288632.19,600192403.8,5,35,2005
300298,0.019112545,0.1078,2015,2,3002982015,8622015,0.42368444,#N/A,2,20.28,23.53,4.91,0.501490803,#N/A,"¾220,989,338.15",19.21362501,0.107281,0.112431,38963376.27,7.590656582,0.060361474,"$645,500,737.10",20.28553691,1658,3.219584526,13,58733408.32,220989338.2,5,35,2002
300273,1.822032945,0.0001,2015,1,3002732015,8432015,0.45278594,#N/A,5,17.24,17.02,4.91,0.501490803,#N/A,"¾302,645,750.80",19.52807354,0.028857,0.035145,42941304.53,7.632875234,0.054284178,"$791,046,423.70",20.48886721,1126,3.051538391,19,14349432.06,302645750.8,5,35,1996
300278,0.728000253,0.4824,2015,4,3002782015,8472015,0.92182714,0.90430736,10,42.57,22.51,4.91,0.501490803,#N/A,"¾1,435,977,322.28",21.08511152,0.031001,0.038549,59535671.12,7.774777254,0.034026048,"$1,749,708,679.00",21.28271514,1462,3.164947373,12,126644859.1,1435977322,5,35,2003
300307,0,#N/A,2015,3,3003072015,8712015,0.73240153,0.69481372,17,13.83,48.37,4.91,0.501490803,#N/A,"¾449,479,234.23",19.92360021,0.024538,0.023918,52879185.95,7.723284761,0.070543922,"$749,592,373.30",20.43504011,1140,3.056904851,12,78201013.36,449479234.2,5,35,2003
300316,1.040499109,0,2015,4,3003162015,8772015,0.70043194,0.73197083,11,77.19,41.56,4.91,0.501490803,#N/A,"¾327,946,735.53",19.60836176,0.047913,0.053192,48384356.26,7.684704967,0.081761041,"$591,777,641.70",20.19864152,1087,3.036229544,9,249869946.1,327946735.5,5,35,2006
300326,1.325305558,0.0305,2015,1,3003262015,8862015,0.33786907,0.300259,2,29.36,48.28,4.91,0.501490803,#N/A,"¾124,519,211.36",18.63997057,0.088349,0.099601,46123077.31,7.663918276,0.09964258,"$462,885,218.50",19.95298967,717,2.855519156,10,99812316.5,124519211.4,5,35,2005
300281,1.291856495,#N/A,2015,4,3002812015,8502015,0.82090026,0.83266691,2,18.22,18.26,4.91,0.501490803,#N/A,"¾204,532,156.70",19.13623577,0.028577,0.029154,12160488.37,7.084951017,0.038751814,"$313,804,368.50",19.56428032,602,2.779596491,28,39755549.07,204532156.7,5,35,1987
300334,0.689227621,0.0051,2015,1,3003342015,8932015,0.83826984,0.84180526,4,55.96,31,4.91,0.501490803,#N/A,"¾412,666,758.91",19.83815095,0.025162,0.031655,68619122.64,7.836445161,0.113491252,"$604,620,370.10",20.22011133,521,2.716837723,12,143450582.7,412666758.9,5,35,2003
2645,0,#N/A,2015,3,26452015,5792015,0.94057538,0.91590806,3,27.73,17.12,4.91,0.501490803,#N/A,"¾242,105,210.37",19.30488294,-0.006907,-0.009361,17533799.75,7.243876042,0.05711623,"$306,984,542.20",19.54230795,1352,3.130976692,11,34388565.83,242105210.4,5,35,2004
300308,1.349549507,#N/A,2015,1,3003082015,8722015,0.92974595,0.90024176,2,70.71,45.64,4.91,0.501490803,#N/A,"¾88,449,923.36",18.29794711,0.008723,0.008626,6497679.09,6.812758258,0.053518511,"$121,409,937.40",18.61468329,517,2.713490543,10,52825992.36,88449923.36,5,35,2005
2691,1.135293868,0.0647,2015,4,26912015,6082015,0.63362324,0.6721291,5,31.75,6.99,4.91,0.501490803,#N/A,"¾135,817,750.97",18.72682448,0.023927,0.024903,23246696.19,7.36636124,0.08299419,"$280,100,283.20",19.45065825,796,2.900913068,12,144094535.7,135817751,5,35,2003
2698,0.943312549,#N/A,2015,3,26982015,6132015,0.70105316,0.71768035,4,39.44,22.06,4.91,0.501490803,#N/A,"¾422,025,814.64",19.86057704,0.085305,0.085561,34747867.23,7.540928153,0.04843653,"$717,389,683.40",20.39112974,659,2.818885415,18,28727467.79,422025814.6,5,35,1997
300486,0.961734125,0.0125,2015,3,3004862015,9942015,0.89075217,0.96324084,7,52.18,10.8,4.91,0.501490803,#N/A,"¾262,315,425.83",19.38505825,0.038405,0.04482,20835372.61,7.318801272,0.056981385,"$365,652,266.50",19.71719335,501,2.699837726,20,96152082.18,262315425.8,5,35,1995
603686,0.880877507,#N/A,2015,4,6036862015,13982015,0.76767632,0.82740406,4,8.46,50.33,4.91,0.501490803,#N/A,"¾1,054,015,875.40",20.77587335,0.083418,0.10466,54775838.33,7.738589033,0.035754466,"$1,531,999,897.00",21.14983984,1070,3.029383778,8,6324887.59,1054015875,5,35,2007
300412,2.070596175,#N/A,2015,1,3004122015,9462015,0.62678857,0.63088596,3,16.04,20.65,4.91,0.501490803,#N/A,"¾105,878,410.65",18.47780192,0.095641,0.103616,11681176.84,7.067486599,0.053726705,"$217,418,448.00",19.19733439,698,2.843855423,7,25999695.11,105878410.7,5,35,2008
300457,1.826669056,#N/A,2015,3,3004572015,9762015,0.84415718,0.76806711,10,56.75,28.96,4.91,0.501490803,#N/A,"¾238,936,018.12",19.29170637,0.061347,0.079379,23835665.85,7.377227288,0.06527263,"$365,170,909.70",19.71587605,1010,3.004321374,9,187068670.2,238936018.1,5,35,2006
2757,1.500014816,0.2712,2015,3,27572015,6362015,0.87040246,0.85820353,6,42.84,27.09,4.91,0.501490803,#N/A,"¾327,557,430.56",19.60717396,0.057818,0.06708,14907392.9,7.173401698,0.032100195,"$464,401,948.10",19.956261,861,2.935003151,19,56522469.98,327557430.6,5,35,1996
300453,1.418365652,0.2504,2015,1,3004532015,9742015,0.84123655,0.86126042,1,29.05,36.82,4.91,0.501490803,#N/A,"¾203,427,481.65",19.13082014,0.087588,0.106561,13516262.04,7.130856603,0.043342439,"$311,848,211.70",19.55802713,1403,3.147057671,18,67032408.93,203427481.7,5,35,1997
300462,0.380450959,0.1925,2015,1,3004622015,9802015,0.6579688,0.74023773,1,75.08,26.33,4.91,0.501490803,#N/A,"¾96,262,900.47",18.38259355,0.061488,0.077818,10590998.01,7.024936886,0.056612263,"$187,079,574.50",19.04704462,603,2.780317312,14,11832195.4,96262900.47,5,35,2001
300461,1.269504379,0.2334,2015,1,3004612015,9792015,0.62794731,0.7551818,3,40.91,39.87,4.91,0.501490803,#N/A,"¾52,803,063.36",17.78207977,0.066859,0.079019,9175075.6,6.962609651,0.084536459,"$108,533,947.90",18.50257357,237,2.374748346,12,7388644.48,52803063.36,5,35,2003
2786,1.093321569,0.0037,2015,4,27862015,6432015,0.93667129,0.93581096,4,50.12,12.03,4.91,0.501490803,#N/A,"¾2,009,786,171.24",21.42129417,0.027386,0.03204,87632298.83,7.942664205,0.036485667,"$2,401,828,046.00",21.59949597,8387,3.923606643,15,169733793.7,2009786171,5,35,2000
300450,0.843288029,#N/A,2015,3,3004502015,9712015,0.71064197,0.69702972,7,63.97,28.38,4.91,0.501490803,#N/A,"¾305,325,072.09",19.53688758,0.084797,0.118714,31018344.76,7.491618619,0.05785809,"$536,110,765.30",20.09985135,1252,3.097604329,13,68511055.64,305325072.1,5,35,2002
300425,0.928611427,#N/A,2015,1,3004252015,9552015,0.66322372,0.71863474,4,25.92,23.88,4.91,0.501490803,#N/A,"¾172,251,775.85",18.96446778,0.035519,0.049733,13217884.12,7.12116194,0.040107994,"$329,557,343.70",19.61326093,800,2.903089987,13,47415191.79,172251775.9,5,35,2002
300358,2.568344316,#N/A,2015,1,3003582015,9092015,0.69031263,0.68238276,27,10.93,17.45,4.91,0.501490803,#N/A,"¾550,376,698.10",20.12611351,0.064277,0.08026,98936806.17,7.995357887,0.10149148,"$974,828,683.30",20.6977723,2563,3.408748606,13,89422513.92,550376698.1,5,35,2002
300396,1.007309976,0.2301,2015,2,3003962015,9342015,0.51701414,0.45732794,11,11.43,28.45,4.91,0.501490803,#N/A,"¾233,731,823.54",19.26968496,0.067885,0.085261,50091359.11,7.699762815,0.088293784,"$567,325,998.70",20.15644465,1480,3.170261715,21,94880860.81,233731823.5,5,35,1994
300368,1.47470683,0.012,2015,3,3003682015,9162015,0.66302149,0.65519737,2,35.58,23.88,4.91,0.501490803,#N/A,"¾273,539,013.67",19.42695482,0.052917,0.067447,39370964.28,7.595176052,0.077361326,"$508,923,077.40",20.04780744,1530,3.184691431,10,22540487.94,273539013.7,5,35,2005
300400,0.731862356,0.1628,2015,1,3004002015,9362015,0.75775,0.7546873,6,24.25,15.46,4.91,0.501490803,#N/A,"¾155,672,411.37",18.86326443,0.06772,0.068555,20112097.12,7.303457358,0.07812328,"$257,440,510.30",19.36629922,711,2.851869601,11,10298607.35,155672411.4,5,35,2004
